"活动类别","持续时间","开始时间","结束时间","备注"
"睡眠","06:26","2014-10-31 00:30","2014-10-31 06:57",
"Chaos","01:13","2014-10-30 23:17","2014-10-31 00:30",
"交通","00:22","2014-10-30 22:55","2014-10-30 23:17",
"用餐","01:08","2014-10-30 21:46","2014-10-30 22:55",
"交通","00:15","2014-10-30 21:31","2014-10-30 21:46",
"Chaos","03:27","2014-10-30 18:03","2014-10-30 21:31",
"购物","00:25","2014-10-30 17:37","2014-10-30 18:03",
"GDG","01:38","2014-10-30 15:59","2014-10-30 17:37",""
"家务","00:16","2014-10-30 15:42","2014-10-30 15:59",
"购物","00:20","2014-10-30 15:21","2014-10-30 15:42",
"Chaos","00:34","2014-10-30 14:47","2014-10-30 15:21",
"交通","00:27","2014-10-30 14:20","2014-10-30 14:47",
"Chaos","00:46","2014-10-30 13:33","2014-10-30 14:20",
"交通","00:57","2014-10-30 12:36","2014-10-30 13:33",
"Chaos","00:02","2014-10-30 12:33","2014-10-30 12:36",
"GDG","02:36","2014-10-30 09:57","2014-10-30 12:33",
"家务","00:10","2014-10-30 09:47","2014-10-30 09:57",
"GDG","00:51","2014-10-30 08:55","2014-10-30 09:47",
"Chaos","00:06","2014-10-30 08:49","2014-10-30 08:55",
"用餐","00:20","2014-10-30 08:29","2014-10-30 08:49",
"交通","00:33","2014-10-30 07:55","2014-10-30 08:29",
"运动","00:39","2014-10-30 07:16","2014-10-30 07:55",
"家务","00:27","2014-10-30 06:48","2014-10-30 07:16",
"睡眠","05:28","2014-10-30 01:20","2014-10-30 06:48",
"Chaos","01:38","2014-10-29 23:41","2014-10-30 01:20",
"家务","00:51","2014-10-29 22:50","2014-10-29 23:41",
"交通","00:09","2014-10-29 22:41","2014-10-29 22:50",
"交通","00:03","2014-10-29 22:37","2014-10-29 22:41",
"用餐","00:51","2014-10-29 21:46","2014-10-29 22:37",
"交通","00:13","2014-10-29 21:32","2014-10-29 21:46",""
"交通","00:04","2014-10-29 21:27","2014-10-29 21:32",
"Chaos","00:09","2014-10-29 21:17","2014-10-29 21:27",
"购物","00:26","2014-10-29 20:51","2014-10-29 21:17",
"GDG","00:49","2014-10-29 20:02","2014-10-29 20:51",
"购物","00:20","2014-10-29 19:42","2014-10-29 20:02",
"交流","00:42","2014-10-29 18:59","2014-10-29 19:42",""
"Chaos","01:04","2014-10-29 17:55","2014-10-29 18:59",
"GDG","02:30","2014-10-29 15:25","2014-10-29 17:55",
"Chaos","00:39","2014-10-29 14:45","2014-10-29 15:25",
"交通","00:22","2014-10-29 14:23","2014-10-29 14:45",
"Chaos","01:19","2014-10-29 13:03","2014-10-29 14:23",
"家务","00:08","2014-10-29 12:54","2014-10-29 13:03",""
"交通","00:54","2014-10-29 12:00","2014-10-29 12:54",
"GDG","01:50","2014-10-29 10:09","2014-10-29 12:00",
"Chaos","00:15","2014-10-29 09:54","2014-10-29 10:09",
"GDG","00:56","2014-10-29 08:58","2014-10-29 09:54",""
"用餐","00:35","2014-10-29 08:22","2014-10-29 08:57",
"交通","00:17","2014-10-29 08:05","2014-10-29 08:22",
"家务","01:06","2014-10-29 06:58","2014-10-29 08:05",
"睡眠","05:50","2014-10-29 01:07","2014-10-29 06:58",""
"睡眠","00:00","2014-10-29 01:07","2014-10-29 01:07",
"Chaos","01:10","2014-10-28 23:56","2014-10-29 01:07",
"家务","01:02","2014-10-28 22:54","2014-10-28 23:56",""
"交通","00:13","2014-10-28 22:41","2014-10-28 22:54",
"用餐","00:35","2014-10-28 22:05","2014-10-28 22:40",""
"交通","00:15","2014-10-28 21:50","2014-10-28 22:05",""
"GDG","01:44","2014-10-28 20:06","2014-10-28 21:50",
"购物","00:48","2014-10-28 19:17","2014-10-28 20:06",
"Chaos","00:29","2014-10-28 18:47","2014-10-28 19:17",
"GDG","00:58","2014-10-28 17:49","2014-10-28 18:47",
"家务","00:33","2014-10-28 17:16","2014-10-28 17:49",
"Chaos","00:16","2014-10-28 16:59","2014-10-28 17:16",
"GDG","01:58","2014-10-28 15:01","2014-10-28 16:59",
"Chaos","00:06","2014-10-28 14:54","2014-10-28 15:01",
"交通","00:44","2014-10-28 14:10","2014-10-28 14:54",
"Chaos","00:58","2014-10-28 13:12","2014-10-28 14:10",
"用餐","00:31","2014-10-28 12:40","2014-10-28 13:12",
"交通","00:14","2014-10-28 12:25","2014-10-28 12:40",
"购物","00:05","2014-10-28 12:20","2014-10-28 12:25",
"GDG","01:01","2014-10-28 11:19","2014-10-28 12:20",
"Chaos","01:02","2014-10-28 10:16","2014-10-28 11:19",
"GDG","00:11","2014-10-28 10:05","2014-10-28 10:16",
"Chaos","01:20","2014-10-28 08:45","2014-10-28 10:05",
"交通","00:51","2014-10-28 07:53","2014-10-28 08:45",
"家务","00:21","2014-10-28 07:32","2014-10-28 07:53",
"运动","00:19","2014-10-28 07:13","2014-10-28 07:32",
"睡眠","07:04","2014-10-28 00:08","2014-10-28 07:13",
"Chaos","00:32","2014-10-27 23:36","2014-10-28 00:08",
"用餐","00:29","2014-10-27 23:06","2014-10-27 23:36",
"交通","00:32","2014-10-27 22:34","2014-10-27 23:06",
"GDG","05:16","2014-10-27 17:18","2014-10-27 22:34",
"Chaos","01:08","2014-10-27 16:09","2014-10-27 17:18",
"交流","00:15","2014-10-27 15:54","2014-10-27 16:09",
"GDG","00:59","2014-10-27 14:54","2014-10-27 15:54",""
"Chaos","00:06","2014-10-27 14:48","2014-10-27 14:54",
"交通","00:21","2014-10-27 14:26","2014-10-27 14:47",
"Chaos","01:11","2014-10-27 13:15","2014-10-27 14:26",
"交通","00:55","2014-10-27 12:19","2014-10-27 13:15",
"Chaos","01:18","2014-10-27 11:01","2014-10-27 12:19",
"GDG","00:06","2014-10-27 10:55","2014-10-27 11:01",
"OBP","00:16","2014-10-27 10:38","2014-10-27 10:55",
"家务","00:06","2014-10-27 10:31","2014-10-27 10:38",
"OBP","00:32","2014-10-27 09:59","2014-10-27 10:31",""
"OBP","00:36","2014-10-27 09:23","2014-10-27 09:59",
"Chaos","01:15","2014-10-27 08:08","2014-10-27 09:23",
"交通","00:14","2014-10-27 07:53","2014-10-27 08:08",
"家务","00:25","2014-10-27 07:27","2014-10-27 07:53",
"睡眠","06:46","2014-10-27 00:41","2014-10-27 07:27",
"GDG","01:53","2014-10-26 22:48","2014-10-27 00:41",
"交流","02:50","2014-10-26 19:55","2014-10-26 22:45",""
"交通","00:09","2014-10-26 19:46","2014-10-26 19:55",""
"Chaos","00:42","2014-10-26 19:03","2014-10-26 19:46",""
"用餐","00:19","2014-10-26 18:40","2014-10-26 19:00",""
"交通","00:13","2014-10-26 18:27","2014-10-26 18:40",""
"GDG","01:09","2014-10-26 17:18","2014-10-26 18:27",
"OBP","00:04","2014-10-26 17:14","2014-10-26 17:18",
"Chaos","01:06","2014-10-26 16:07","2014-10-26 17:14",
"睡眠","02:10","2014-10-26 13:57","2014-10-26 16:07",
"Chaos","01:05","2014-10-26 12:51","2014-10-26 13:57",
"用餐","00:59","2014-10-26 11:50","2014-10-26 12:50",""
"交通","00:37","2014-10-26 11:13","2014-10-26 11:50",""
"购物","01:00","2014-10-26 10:13","2014-10-26 11:13",
"交通","00:15","2014-10-26 09:57","2014-10-26 10:13",
"家务","00:38","2014-10-26 09:19","2014-10-26 09:57",
"睡眠","09:57","2014-10-25 23:21","2014-10-26 09:19",
"Chaos","01:40","2014-10-25 21:41","2014-10-25 23:21",
"家务","01:22","2014-10-25 20:18","2014-10-25 21:41",
"交通","00:57","2014-10-25 19:21","2014-10-25 20:18",
"用餐","02:12","2014-10-25 17:08","2014-10-25 19:21",
"交流","02:56","2014-10-25 14:12","2014-10-25 17:08",
"Chaos","00:30","2014-10-25 13:40","2014-10-25 14:10",""
"交通","02:04","2014-10-25 11:35","2014-10-25 13:40",""
"家务","04:05","2014-10-25 07:29","2014-10-25 11:35",
"睡眠","06:41","2014-10-25 00:47","2014-10-25 07:29",
"交通","01:45","2014-10-24 23:02","2014-10-25 00:47",
"GDG","02:55","2014-10-24 20:07","2014-10-24 23:02",""
"Chaos","01:09","2014-10-24 18:57","2014-10-24 20:07",
"用餐","00:29","2014-10-24 18:28","2014-10-24 18:57",
"GDG","02:37","2014-10-24 15:50","2014-10-24 18:28",
"家务","00:08","2014-10-24 15:41","2014-10-24 15:50",
"Chaos","01:05","2014-10-24 14:36","2014-10-24 15:41",
"交通","00:17","2014-10-24 14:19","2014-10-24 14:36",
"家务","00:06","2014-10-24 14:12","2014-10-24 14:19",
"Chaos","01:04","2014-10-24 13:08","2014-10-24 14:12",
"交通","00:24","2014-10-24 12:43","2014-10-24 13:08",
"用餐","00:22","2014-10-24 12:21","2014-10-24 12:43",
"GDG","00:51","2014-10-24 11:29","2014-10-24 12:21",
"Chaos","01:40","2014-10-24 09:49","2014-10-24 11:29",
"家务","00:12","2014-10-24 09:36","2014-10-24 09:49",
"Chaos","00:54","2014-10-24 08:42","2014-10-24 09:36",
"用餐","00:12","2014-10-24 08:30","2014-10-24 08:42",
"交通","00:39","2014-10-24 07:50","2014-10-24 08:30",
"家务","00:36","2014-10-24 07:14","2014-10-24 07:50",
"睡眠","05:36","2014-10-24 01:37","2014-10-24 07:14",
"交通","00:11","2014-10-24 01:25","2014-10-24 01:37",
"电影","01:43","2014-10-23 23:42","2014-10-24 01:25",
"交通","00:10","2014-10-23 23:32","2014-10-23 23:42",
"Chaos","00:30","2014-10-23 23:01","2014-10-23 23:32",
"家务","00:59","2014-10-23 22:02","2014-10-23 23:01",
"交通","00:33","2014-10-23 21:29","2014-10-23 22:02",""
"GDG","01:24","2014-10-23 20:04","2014-10-23 21:29",
"Chaos","01:06","2014-10-23 18:57","2014-10-23 20:04",
"用餐","00:31","2014-10-23 18:26","2014-10-23 18:57",
"Chaos","00:59","2014-10-23 17:27","2014-10-23 18:26",
"工作","00:55","2014-10-23 16:31","2014-10-23 17:27",
"交流","01:25","2014-10-23 15:05","2014-10-23 16:30",""
"GDG","00:27","2014-10-23 14:38","2014-10-23 15:05",""
"交通","00:11","2014-10-23 14:26","2014-10-23 14:38",
"Chaos","01:19","2014-10-23 13:07","2014-10-23 14:26",
"用餐","00:25","2014-10-23 12:41","2014-10-23 13:07",""
"GDG","03:13","2014-10-23 09:28","2014-10-23 12:41",
"Chaos","00:42","2014-10-23 08:45","2014-10-23 09:28",
"交通","00:48","2014-10-23 07:57","2014-10-23 08:45",
"家务","01:15","2014-10-23 06:42","2014-10-23 07:57",
"睡眠","06:08","2014-10-23 00:33","2014-10-23 06:42",
"Chaos","03:10","2014-10-22 21:22","2014-10-23 00:33",
"交通","00:37","2014-10-22 20:45","2014-10-22 21:22",
"GDG","01:29","2014-10-22 19:16","2014-10-22 20:45",
"用餐","00:28","2014-10-22 18:47","2014-10-22 19:16",
"GDG","00:36","2014-10-22 18:10","2014-10-22 18:47",
"交流","01:00","2014-10-22 17:10","2014-10-22 18:10",""
"阅读","00:37","2014-10-22 16:33","2014-10-22 17:10",""
"Chaos","00:41","2014-10-22 15:51","2014-10-22 16:33",
"交流","01:01","2014-10-22 14:49","2014-10-22 15:51",""
"交通","00:19","2014-10-22 14:30","2014-10-22 14:49",
"Chaos","00:51","2014-10-22 13:38","2014-10-22 14:30",
"交通","00:38","2014-10-22 13:00","2014-10-22 13:38",
"GDG","01:40","2014-10-22 11:19","2014-10-22 13:00",
"Chaos","00:43","2014-10-22 10:35","2014-10-22 11:19",
"GDG","00:50","2014-10-22 09:45","2014-10-22 10:35",
"Chaos","00:37","2014-10-22 09:08","2014-10-22 09:45",
"交通","00:16","2014-10-22 08:51","2014-10-22 09:08",
"用餐","00:17","2014-10-22 08:33","2014-10-22 08:51",
"交通","00:41","2014-10-22 07:52","2014-10-22 08:33",
"运动","00:38","2014-10-22 07:14","2014-10-22 07:52",
"家务","00:22","2014-10-22 06:52","2014-10-22 07:14",
"睡眠","06:18","2014-10-22 00:33","2014-10-22 06:52",
"Chaos","02:18","2014-10-21 22:14","2014-10-22 00:33",
"交通","00:15","2014-10-21 21:59","2014-10-21 22:14",
"用餐","00:35","2014-10-21 21:23","2014-10-21 21:59",
"交通","00:17","2014-10-21 21:06","2014-10-21 21:23",
"GDG","01:02","2014-10-21 20:04","2014-10-21 21:06",
"交流","02:30","2014-10-21 17:33","2014-10-21 20:04",""
"Chaos","01:20","2014-10-21 16:13","2014-10-21 17:33",""
"GDG","01:36","2014-10-21 14:37","2014-10-21 16:13",""
"交通","00:18","2014-10-21 14:18","2014-10-21 14:37",
"Chaos","01:18","2014-10-21 13:00","2014-10-21 14:18",
"用餐","00:38","2014-10-21 12:22","2014-10-21 13:00",
"交通","00:18","2014-10-21 12:04","2014-10-21 12:22",
"OBP","00:22","2014-10-21 11:42","2014-10-21 12:04",
"GDG","00:05","2014-10-21 11:36","2014-10-21 11:42",
"OBP","00:19","2014-10-21 11:16","2014-10-21 11:36",
"GDG","00:34","2014-10-21 10:42","2014-10-21 11:16",
"Chaos","02:01","2014-10-21 08:40","2014-10-21 10:42",
"交通","00:53","2014-10-21 07:47","2014-10-21 08:40",
"家务","00:14","2014-10-21 07:32","2014-10-21 07:46",
"运动","00:21","2014-10-21 07:10","2014-10-21 07:32",
"睡眠","05:17","2014-10-21 01:52","2014-10-21 07:10",
"Chaos","02:25","2014-10-20 23:27","2014-10-21 01:52",
"电影","01:25","2014-10-20 22:02","2014-10-20 23:27",
"交通","00:20","2014-10-20 21:42","2014-10-20 22:02",
"GDG","01:35","2014-10-20 20:06","2014-10-20 21:42",
"Chaos","00:37","2014-10-20 19:29","2014-10-20 20:06",
"交通","00:12","2014-10-20 19:17","2014-10-20 19:29",
"家务","00:06","2014-10-20 19:10","2014-10-20 19:17",
"用餐","00:22","2014-10-20 18:47","2014-10-20 19:10",
"交通","00:35","2014-10-20 18:12","2014-10-20 18:47",
"Chaos","00:18","2014-10-20 17:54","2014-10-20 18:12",
"GDG","03:00","2014-10-20 14:54","2014-10-20 17:54",
"Chaos","00:08","2014-10-20 14:45","2014-10-20 14:54",
"交通","00:17","2014-10-20 14:27","2014-10-20 14:45",""
"家务","00:02","2014-10-20 14:25","2014-10-20 14:27",""
"Chaos","00:00","2014-10-20 13:25","2014-10-20 13:25",""
"交通","00:27","2014-10-20 12:57","2014-10-20 13:25",""
"GDG","03:14","2014-10-20 09:43","2014-10-20 12:57",
"Chaos","00:18","2014-10-20 09:25","2014-10-20 09:43",
"GDG","00:35","2014-10-20 08:49","2014-10-20 09:25",
"交通","00:57","2014-10-20 07:52","2014-10-20 08:49",
"运动","00:40","2014-10-20 07:11","2014-10-20 07:52",
"家务","00:29","2014-10-20 06:42","2014-10-20 07:11",
"睡眠","08:03","2014-10-19 22:38","2014-10-20 06:42",
"Chaos","00:00","2014-10-19 22:38","2014-10-19 22:38",
"家务","02:21","2014-10-19 20:17","2014-10-19 22:38",
"交通","00:38","2014-10-19 19:38","2014-10-19 20:17",
"用餐","01:16","2014-10-19 18:22","2014-10-19 19:38",
"交通","00:05","2014-10-19 18:17","2014-10-19 18:22",
"Chaos","00:34","2014-10-19 17:42","2014-10-19 18:17",
"家务","03:45","2014-10-19 13:57","2014-10-19 17:42",
"交通","00:26","2014-10-19 13:30","2014-10-19 13:57",
"Chaos","00:15","2014-10-19 13:14","2014-10-19 13:30",""
"用餐","01:04","2014-10-19 12:10","2014-10-19 13:15",""
"家务","01:00","2014-10-19 11:10","2014-10-19 12:10",""
"交通","00:41","2014-10-19 10:29","2014-10-19 11:10",""
"Chaos","00:18","2014-10-19 10:10","2014-10-19 10:29",
"家务","01:40","2014-10-19 08:30","2014-10-19 10:10",
"睡眠","08:27","2014-10-19 00:03","2014-10-19 08:30",
"Chaos","01:02","2014-10-18 23:01","2014-10-19 00:03",
"家务","02:00","2014-10-18 21:00","2014-10-18 23:00",""
"交通","01:02","2014-10-18 19:57","2014-10-18 21:00",""
"用餐","00:41","2014-10-18 19:15","2014-10-18 19:57",
"Chaos","02:59","2014-10-18 16:15","2014-10-18 19:15",""
"交流","03:00","2014-10-18 13:15","2014-10-18 16:15",""
"交通","01:20","2014-10-18 11:55","2014-10-18 13:15",""
"Chaos","02:12","2014-10-18 09:42","2014-10-18 11:55",
"用餐","01:01","2014-10-18 08:40","2014-10-18 09:42",
"家务","00:42","2014-10-18 07:58","2014-10-18 08:40",
"睡眠","08:25","2014-10-17 23:32","2014-10-18 07:58",
"Chaos","01:46","2014-10-17 21:46","2014-10-17 23:32",
"用餐","00:18","2014-10-17 21:27","2014-10-17 21:46",
"交通","01:28","2014-10-17 19:58","2014-10-17 21:27",
"Chaos","00:44","2014-10-17 19:14","2014-10-17 19:58",
"GDG","02:51","2014-10-17 16:22","2014-10-17 19:14",""
"交流","01:00","2014-10-17 15:21","2014-10-17 16:22",
"电影","02:10","2014-10-17 13:10","2014-10-17 15:21",
"交通","00:11","2014-10-17 12:59","2014-10-17 13:10",
"GDG","02:34","2014-10-17 10:24","2014-10-17 12:59",""
"GDG","01:08","2014-10-17 09:16","2014-10-17 10:24",""
"学习","00:00","2014-10-17 09:16","2014-10-17 09:16",
"Chaos","00:03","2014-10-17 09:12","2014-10-17 09:16",
"用餐","00:51","2014-10-17 08:21","2014-10-17 09:12",
"交通","00:23","2014-10-17 07:58","2014-10-17 08:21",
"Chaos","00:11","2014-10-17 07:46","2014-10-17 07:58",
"运动","00:35","2014-10-17 07:10","2014-10-17 07:45",""
"家务","00:16","2014-10-17 06:53","2014-10-17 07:10",""
"睡眠","06:23","2014-10-17 00:29","2014-10-17 06:53",
"Chaos","01:35","2014-10-16 22:54","2014-10-17 00:29",
"用餐","00:28","2014-10-16 22:25","2014-10-16 22:54",
"交通","00:35","2014-10-16 21:50","2014-10-16 22:25",
"Chaos","00:49","2014-10-16 21:00","2014-10-16 21:50",
"GDG","05:20","2014-10-16 15:39","2014-10-16 21:00",
"Chaos","00:49","2014-10-16 14:50","2014-10-16 15:39",
"交通","00:16","2014-10-16 14:34","2014-10-16 14:50",
"Chaos","01:12","2014-10-16 13:21","2014-10-16 14:34",
"用餐","00:33","2014-10-16 12:48","2014-10-16 13:21",
"交通","00:11","2014-10-16 12:36","2014-10-16 12:48",
"交流","01:35","2014-10-16 11:00","2014-10-16 12:36",
"GDG","00:33","2014-10-16 10:27","2014-10-16 11:00",
"Chaos","00:34","2014-10-16 09:53","2014-10-16 10:27",
"GDG","00:32","2014-10-16 09:20","2014-10-16 09:53",
"Chaos","00:12","2014-10-16 09:08","2014-10-16 09:20",
"交通","00:03","2014-10-16 09:04","2014-10-16 09:08",
"用餐","00:39","2014-10-16 08:24","2014-10-16 09:04",
"交通","00:28","2014-10-16 07:55","2014-10-16 08:24",""
"运动","00:47","2014-10-16 07:07","2014-10-16 07:55",
"家务","00:16","2014-10-16 06:51","2014-10-16 07:07",
"睡眠","05:22","2014-10-16 01:29","2014-10-16 06:51",
"Chaos","01:35","2014-10-15 23:53","2014-10-16 01:29",
"交通","00:26","2014-10-15 23:27","2014-10-15 23:53",
"GDG","02:48","2014-10-15 20:39","2014-10-15 23:27",
"Chaos","01:57","2014-10-15 18:41","2014-10-15 20:39",
"家务","00:37","2014-10-15 18:04","2014-10-15 18:41",
"GDG","01:45","2014-10-15 16:19","2014-10-15 18:04",
"交流","00:10","2014-10-15 16:08","2014-10-15 16:19",
"GDG","01:17","2014-10-15 14:51","2014-10-15 16:08",
"交通","00:23","2014-10-15 14:27","2014-10-15 14:51",
"Chaos","01:27","2014-10-15 13:00","2014-10-15 14:27",
"用餐","00:34","2014-10-15 12:25","2014-10-15 13:00",
"交通","00:15","2014-10-15 12:10","2014-10-15 12:25",
"GDG","00:51","2014-10-15 11:19","2014-10-15 12:10",
"Chaos","01:40","2014-10-15 09:38","2014-10-15 11:19",
"交通","00:41","2014-10-15 08:57","2014-10-15 09:38",
"用餐","00:31","2014-10-15 08:26","2014-10-15 08:57",
"交通","00:24","2014-10-15 08:02","2014-10-15 08:26",
"家务","00:25","2014-10-15 07:37","2014-10-15 08:02",
"运动","00:29","2014-10-15 07:07","2014-10-15 07:37",
"家务","00:21","2014-10-15 06:46","2014-10-15 07:07",
"睡眠","06:04","2014-10-15 00:41","2014-10-15 06:46",
"Chaos","02:43","2014-10-14 21:57","2014-10-15 00:41",
"交通","00:21","2014-10-14 21:36","2014-10-14 21:57",
"Chaos","00:57","2014-10-14 20:38","2014-10-14 21:36",
"GDG","01:12","2014-10-14 19:26","2014-10-14 20:38",
"Chaos","01:40","2014-10-14 17:45","2014-10-14 19:26",
"工作","00:52","2014-10-14 16:52","2014-10-14 17:45",
"GDG","01:41","2014-10-14 15:11","2014-10-14 16:52",
"Chaos","00:18","2014-10-14 14:52","2014-10-14 15:11",
"交通","00:10","2014-10-14 14:42","2014-10-14 14:52",
"Chaos","01:23","2014-10-14 13:18","2014-10-14 14:42",
"交通","00:21","2014-10-14 12:56","2014-10-14 13:18",
"用餐","00:27","2014-10-14 12:28","2014-10-14 12:56",
"交通","00:09","2014-10-14 12:18","2014-10-14 12:28",
"工作","01:08","2014-10-14 11:10","2014-10-14 12:18",
"GDG","01:54","2014-10-14 09:15","2014-10-14 11:10",
"交通","01:26","2014-10-14 07:49","2014-10-14 09:15",
"家务","00:20","2014-10-14 07:28","2014-10-14 07:49",
"运动","01:00","2014-10-14 06:25","2014-10-14 07:25",""
"睡眠","04:55","2014-10-14 01:29","2014-10-14 06:25",""
"Chaos","00:40","2014-10-14 00:49","2014-10-14 01:29",
"家务","00:36","2014-10-14 00:13","2014-10-14 00:49",
"交通","00:20","2014-10-13 23:52","2014-10-14 00:13",
"GDG","03:31","2014-10-13 20:21","2014-10-13 23:52",
"Chaos","01:01","2014-10-13 19:19","2014-10-13 20:21",
"GDG","04:06","2014-10-13 15:13","2014-10-13 19:19",
"Chaos","00:27","2014-10-13 14:46","2014-10-13 15:13",
"交通","00:23","2014-10-13 14:23","2014-10-13 14:46",
"Chaos","00:45","2014-10-13 13:37","2014-10-13 14:23",
"用餐","00:49","2014-10-13 12:47","2014-10-13 13:37",
"交通","00:15","2014-10-13 12:32","2014-10-13 12:47",
"GDG","00:24","2014-10-13 12:08","2014-10-13 12:32",
"交流","00:43","2014-10-13 11:24","2014-10-13 12:08",
"工作","00:53","2014-10-13 10:30","2014-10-13 11:24",
"GDG","00:56","2014-10-13 09:34","2014-10-13 10:30",
"Chaos","00:07","2014-10-13 09:27","2014-10-13 09:34",
"娱乐","00:25","2014-10-13 09:01","2014-10-13 09:27",
"用餐","00:56","2014-10-13 08:05","2014-10-13 09:01",
"交通","00:16","2014-10-13 07:48","2014-10-13 08:05",
"家务","01:01","2014-10-13 06:46","2014-10-13 07:48",
"睡眠","06:02","2014-10-13 00:43","2014-10-13 06:46",
"Chaos","01:27","2014-10-12 23:16","2014-10-13 00:43",
"上网","02:00","2014-10-12 21:15","2014-10-12 23:15",""
"家务","02:29","2014-10-12 18:45","2014-10-12 21:15",""
"用餐","00:19","2014-10-12 18:26","2014-10-12 18:45",
"家务","00:13","2014-10-12 18:13","2014-10-12 18:26",
"交通","00:22","2014-10-12 17:50","2014-10-12 18:13",""
"Chaos","01:03","2014-10-12 16:46","2014-10-12 17:50",""
"睡眠","01:13","2014-10-12 15:33","2014-10-12 16:46",
"Chaos","01:00","2014-10-12 14:30","2014-10-12 15:30",""
"GDG","01:00","2014-10-12 13:30","2014-10-12 14:30",""
"用餐","01:21","2014-10-12 12:08","2014-10-12 13:30",""
"交通","00:27","2014-10-12 11:41","2014-10-12 12:08",
"OBP","01:30","2014-10-12 10:10","2014-10-12 11:41",
"GDG","00:36","2014-10-12 09:33","2014-10-12 10:10",
"家务","01:59","2014-10-12 07:34","2014-10-12 09:33",
"睡眠","07:02","2014-10-12 00:31","2014-10-12 07:34",
"Chaos","04:00","2014-10-11 20:30","2014-10-12 00:30",""
"用餐","02:00","2014-10-11 18:30","2014-10-11 20:30",""
"家务","03:00","2014-10-11 15:30","2014-10-11 18:30",""
"交通","01:23","2014-10-11 14:07","2014-10-11 15:30",""
"交通","03:06","2014-10-11 11:00","2014-10-11 14:07",""
"Chaos","01:05","2014-10-11 09:55","2014-10-11 11:00",""
"交通","00:42","2014-10-11 09:13","2014-10-11 09:55",
"家务","00:54","2014-10-11 08:18","2014-10-11 09:13",
"睡眠","08:02","2014-10-11 00:16","2014-10-11 08:18",
"Chaos","01:00","2014-10-10 23:15","2014-10-11 00:15",""
"GDG","01:37","2014-10-10 21:37","2014-10-10 23:15",""
"交通","01:00","2014-10-10 20:35","2014-10-10 21:35",""
"用餐","02:04","2014-10-10 18:30","2014-10-10 20:35",""
"Chaos","01:57","2014-10-10 16:33","2014-10-10 18:30",
"Chaos","00:09","2014-10-10 16:20","2014-10-10 16:30",""
"交流","02:00","2014-10-10 14:20","2014-10-10 16:20",""
"Chaos","00:35","2014-10-10 13:45","2014-10-10 14:20",""
